"","gene","log2fc","pval","avg_expr","celltype"
"267","chr9:77692621-77693122",4.90801437003757,2.78994412022926e-27,-0.335111345430786,"Stem_cells"
"268","chr7:66001785-66002286",4.99016293546856,3.35847941281154e-27,0.347286769849294,"Stem_cells"
"269","chr16:25825943-25826444",4.9067560966919,3.35857158478572e-27,-0.246393694547176,"Stem_cells"
"270","chr2:157010679-157011180",5.07928431331386,3.73853806777011e-27,0.992117695449027,"Stem_cells"
"271","chr11:41261197-41261698",4.80674510926791,3.87196573864912e-27,0.379154244967553,"Lactotrophs"
"272","chr14:29130531-29131032",4.70398654205749,3.91667545894122e-27,0.523852597366985,"Lactotrophs"
"273","chr3:125887287-125887788",4.85485821745866,4.09961062102898e-27,-0.22467124663873,"Somatotrophs"
"274","chr18:39645257-39645758",4.62558557990239,4.20961774690759e-27,0.176452252893526,"Somatotrophs"
"275","chr2:169291877-169292378",4.58677366605851,4.25091502206775e-27,-0.016101934617108,"Somatotrophs"
"276","chr1:131209799-131210300",5.06648683308744,4.4790767765763e-27,0.8546992360058,"Stem_cells"
"277","chr9:7682770-7683271",4.40610390007701,4.71894667111817e-27,-0.405826306726872,"Somatotrophs"
"278","chr4:10960222-10960723",4.63652992190174,4.99157348271218e-27,-0.0917948639760249,"Stem_cells"
"279","chr5:111958125-111958626",4.68589006737803,5.13091513651383e-27,-0.130906178726762,"Melanotrophs"
"280","chr17:69477373-69477874",4.85856433259382,5.2198555575669e-27,-0.0917886805891173,"Stem_cells"
"281","chr7:29266879-29267380",5.20226879802872,5.34523438205987e-27,0.56498537033066,"Stem_cells"
"282","chr8:54045074-54045575",4.5295346570332,5.40577127077157e-27,-0.139960837204332,"Lactotrophs"
"283","chr10:5056421-5056922",4.66477043519946,6.10170610044567e-27,0.702233129497871,"Somatotrophs"
"284","chr11:118540379-118540880",4.93234382716439,6.12694464156378e-27,-0.141599308966213,"Stem_cells"
"285","chr9:60316471-60316972",4.75588969650347,6.22392689491736e-27,-0.208877757886768,"Stem_cells"
"286","chr2:174654228-174654729",4.91696488092049,6.60903041094184e-27,0.368648867629368,"Melanotrophs"
"287","chr12:108702177-108702678",5.11623077090047,8.09336609512537e-27,0.371444512462208,"Stem_cells"
"288","chr14:48360588-48361089",4.9473671879182,8.18676975518886e-27,-0.284704205838569,"Stem_cells"
"289","chr16:31052558-31053059",4.59393327664333,8.35663184085498e-27,1.63044070880095,"Somatotrophs"
"290","chr11:106298102-106298603",4.55807121251176,8.71042881979054e-27,-0.431796118119455,"Somatotrophs"
"291","chr6:3455883-3456384",4.61456745717562,1.06337974389339e-26,0.476732225854166,"Lactotrophs"
"292","chr16:21318583-21319084",4.66910394686982,1.10912100780337e-26,-0.263631821919181,"Stem_cells"
"293","chr19:41690039-41690540",4.98212547863627,1.24369580606176e-26,0.280085656382136,"Melanotrophs"
"294","chr9:84135025-84135526",4.5683923783743,1.33123945920149e-26,-0.329696994061044,"Melanotrophs"
"295","chr17:26365860-26366361",5.07123278085523,1.34046035043684e-26,0.411852940768492,"Stem_cells"
"296","chr1:89297408-89297909",4.62206501730923,1.35560667567883e-26,-0.141637176065783,"Somatotrophs"
"297","chr17:29388873-29389374",4.92220434568471,1.44164497670473e-26,0.227380190649149,"Stem_cells"
"298","chr9:55586419-55586920",4.84174256934159,1.52028133994612e-26,-0.0928891348079046,"Stem_cells"
"299","chr9:123041484-123041985",4.59467224356184,1.53558489495273e-26,-0.0863806859587197,"Somatotrophs"
"300","chr11:20663606-20664107",4.99692408675302,1.54394503430783e-26,0.908478685625683,"Stem_cells"
"301","chr2:118332277-118332778",4.54638467861819,1.55742576571679e-26,-0.193427276295137,"Lactotrophs"
"302","chr14:59759846-59760347",4.68527378319663,1.70965544817773e-26,-0.104420217200232,"Stem_cells"
"303","chr15:42653405-42653906",4.84116080459231,1.74158899618383e-26,-0.0498613659747384,"Stem_cells"
"304","chr4:139832704-139833205",4.9235042603513,1.79331791486063e-26,-0.0712136903961648,"Melanotrophs"
"305","chr14:53831208-53831709",4.66798652247638,1.81068975628699e-26,0.00411538934203815,"Somatotrophs"
"306","chr2:142265286-142265787",4.58897961879934,2.02768002777012e-26,0.0712114047058363,"Lactotrophs"
"307","chr7:27137894-27138395",4.82384887384327,2.06752147543212e-26,-0.0513742534470997,"Stem_cells"
"308","chr7:82657977-82658478",4.51269177651724,2.33445620400384e-26,0.218696124537613,"Somatotrophs"
"309","chr5:89770684-89771185",4.77472022430011,2.37961066261467e-26,-0.031026452253424,"Stem_cells"
"310","chr10:67454156-67454657",4.62296143770434,2.39042722696559e-26,-0.313168696942224,"Somatotrophs"
"311","chr9:7689462-7689963",4.67612485150232,2.69433802752753e-26,-0.0899341599168167,"Somatotrophs"
"312","chr1:85938224-85938725",4.97029806396713,2.82203057167331e-26,0.17023217631278,"Melanotrophs"
"313","chr1:135177726-135178227",4.90533747366192,2.90379675297619e-26,0.598723507439724,"Stem_cells"
"314","chr16:78590888-78591389",4.66975111743034,3.10834119706161e-26,0.52298433097316,"Somatotrophs"
"315","chr10:111523700-111524201",4.7287146576652,3.1230242147537e-26,0.731938818979428,"Lactotrophs"
"316","chr15:22019898-22020399",4.83839212056583,4.11940520305411e-26,1.35651761082561,"Somatotrophs"
"317","chr5:72378274-72378775",4.67235832717402,4.14523644036172e-26,-0.329674697868807,"Somatotrophs"
"318","chr3:8284730-8285231",4.88462696305811,5.08875800224208e-26,0.239590481539776,"Stem_cells"
"319","chr14:13411224-13411725",4.84325787248571,6.04745102585844e-26,-0.131597094133913,"Stem_cells"
"320","chr5:126446224-126446725",4.65597767834425,6.47995341582817e-26,0.390180031655305,"Somatotrophs"
"321","chr2:103370244-103370745",4.74612975081443,6.49946234209256e-26,0.242314013892108,"Somatotrophs"
"322","chr2:172816920-172817421",4.84111828265835,7.44253432792283e-26,0.0450127032775329,"Stem_cells"
"323","chr18:52865413-52865914",4.52104547130692,7.73949018630183e-26,-0.0878913140137836,"Lactotrophs"
"324","chr19:15731974-15732475",4.55124425746836,9.1450126449112e-26,-0.215266092154754,"Lactotrophs"
"325","chr13:100943403-100943904",5.0656253425557,9.21358887812601e-26,0.576861408321487,"Stem_cells"
"326","chr3:129805160-129805661",4.7841893069964,9.23512683656668e-26,0.820742507566871,"Somatotrophs"
"327","chr19:28608695-28609196",4.85423688484614,1.12803985076861e-25,0.223419708979381,"Melanotrophs"
"328","chr13:68674545-68675046",4.81197055888211,1.16397836553197e-25,0.305433729321626,"Somatotrophs"
"329","chr9:30252620-30253121",4.26111946018708,1.17297952592469e-25,-0.335368837131069,"Somatotrophs"
"330","chr10:116793293-116793794",4.58780324274866,1.2089042809934e-25,0.0178135121150368,"Somatotrophs"
"331","chr13:76515070-76515571",4.53674625756374,1.26507266307984e-25,-0.0681805745047386,"Somatotrophs"
"332","chr2:168389011-168389512",4.59604660805534,1.29330237923737e-25,0.522858565514497,"Somatotrophs"
"333","chr2:143702593-143703094",4.66665950454543,1.30897594682913e-25,-0.177990696944269,"Melanotrophs"
"334","chr11:5275205-5275706",4.72186152518305,1.52002355819026e-25,-0.177639162768625,"Stem_cells"
"335","chr11:106300599-106301100",4.57418593863213,1.62103955680791e-25,-0.0940638264803911,"Somatotrophs"
"336","chr17:84070544-84071045",4.51847358690724,1.78190912345198e-25,-0.110747073053994,"Stem_cells"
"337","chr7:117601777-117602278",4.55649135018025,1.92701843478031e-25,0.196055672412336,"Somatotrophs"
"338","chr2:72913004-72913505",4.75029848808622,1.97673361066051e-25,0.40117389175519,"Lactotrophs"
"339","chr7:68560335-68560836",4.67100802634006,2.02868596336329e-25,-0.0208199699024733,"Melanotrophs"
"340","chr19:25268452-25268953",4.63966956337223,2.22677939725279e-25,0.293102536616693,"Stem_cells"
"341","chr4:47899466-47899967",5.08729359183131,2.40475917674732e-25,1.05209595946231,"Stem_cells"
"342","chr16:78582023-78582524",4.40735866958065,2.51785915314522e-25,0.162042941137753,"Somatotrophs"
"343","chr13:47336904-47337405",4.86843196729982,2.54640018842961e-25,0.110965223074795,"Melanotrophs"
"344","chr9:61325981-61326482",4.83709162922112,2.56880099703521e-25,0.244945558459655,"Melanotrophs"
"345","chr1:159032655-159033156",4.65066611758064,2.62643274257794e-25,0.645002590454046,"Somatotrophs"
"346","chr10:44299324-44299825",4.75150554520255,2.64233403169834e-25,0.303900235179469,"Somatotrophs"
"347","chr1:51521576-51522077",4.55896503814775,2.67626294657914e-25,-0.0307096375151952,"Melanotrophs"
"348","chr7:107612415-107612916",4.6411786444672,2.86659135233403e-25,-0.221392170399688,"Lactotrophs"
"349","chr9:28101982-28102483",4.8432871922857,2.88332492869471e-25,0.576688126046903,"Melanotrophs"
"350","chr2:26186603-26187104",5.29601324977195,2.93822650619058e-25,1.08015991627016,"Stem_cells"
"351","chr10:87524792-87525293",4.574775850684,2.99453751864943e-25,0.697305936879585,"Somatotrophs"
"352","chr4:48289157-48289658",4.7820785269195,3.16246896359839e-25,-0.077589899131611,"Melanotrophs"
"353","chr4:46053270-46053771",4.89850191517555,3.52217216598518e-25,0.265454620626306,"Stem_cells"
"354","chr14:76045604-76046105",4.7898055542452,4.05506180776249e-25,-0.0832434120920713,"Stem_cells"
"355","chr9:119544105-119544606",4.36200142177185,4.09634466697117e-25,0.124083383900296,"Somatotrophs"
"356","chr1:91610952-91611453",4.89693019491579,4.19108477681697e-25,0.939104649406757,"Stem_cells"
"357","chr2:166129074-166129575",4.5720467945806,4.2875071142289e-25,-0.0772692152779239,"Somatotrophs"
"358","chr15:87723483-87723984",4.43022013082006,4.37808096871737e-25,-0.0416029182961811,"Somatotrophs"
"359","chr4:153469695-153470196",4.63126178350246,4.47063759423362e-25,-0.112718414210866,"Stem_cells"
"360","chr11:115737728-115738229",4.86661647163862,4.48717700808739e-25,0.107615618563041,"Stem_cells"
"361","chr1:174860371-174860872",4.78347784920267,4.55268443001976e-25,0.702685820562222,"Stem_cells"
"362","chr16:96736428-96736929",4.72653664030603,4.77620345249154e-25,-0.168110552522511,"Melanotrophs"
"363","chr19:14845411-14845912",4.37781020538862,4.94101855225922e-25,-0.147840544091517,"Lactotrophs"
"364","chr12:79476586-79477087",4.75424072967987,5.24278450575056e-25,0.220248828781834,"Stem_cells"
"365","chr10:41100225-41100726",4.80813449955546,5.51763492293981e-25,0.455626128109615,"Melanotrophs"
"366","chr4:140524912-140525413",4.60453362427436,5.53502562036422e-25,0.00582257163286683,"Somatotrophs"
"367","chr9:78086127-78086628",4.61169974444957,5.59266385706148e-25,-0.140317716555263,"Somatotrophs"
"368","chr7:98354500-98355001",4.81049117873357,5.77734493217103e-25,0.824760988064592,"Stem_cells"
"369","chr19:10354818-10355319",4.92076073480505,6.00251104338547e-25,0.76537187855394,"Stem_cells"
"370","chr13:71617038-71617539",4.75149514508465,6.0883205249858e-25,0.287617840212582,"Stem_cells"
"371","chr1:153144328-153144829",4.73325215443543,6.1904217307889e-25,0.0210405868408067,"Stem_cells"
"372","chr14:14439137-14439638",4.48323077502783,6.30919534332629e-25,-0.0674145471514817,"Lactotrophs"
"373","chr3:105588498-105588999",4.47399718331723,6.99079392093105e-25,0.20857715661998,"Lactotrophs"
"374","chr19:42405835-42406336",5.07124067151785,7.17272020092326e-25,0.766894399055349,"Melanotrophs"
"375","chr10:59354254-59354755",5.04928463419772,7.58488725318013e-25,0.768564048163549,"Stem_cells"
"376","chr17:55166642-55167143",4.41367130660695,7.7524565694002e-25,0.31034990989286,"Lactotrophs"
"377","chr2:93158803-93159304",4.75565347904657,7.83378821091652e-25,-0.0895810722766608,"Melanotrophs"
"378","chr5:25038545-25039046",4.55615148421111,8.08835469893218e-25,0.145881434937155,"Stem_cells"
"379","chr5:113230115-113230616",4.78632557866194,8.12194958053031e-25,1.26003437951428,"Stem_cells"
"380","chr12:113253393-113253894",4.43921913258172,8.96455344269356e-25,0.0667182889897251,"Somatotrophs"
"381","chr2:125429046-125429547",4.82617394304242,9.13408390663101e-25,0.348822139631975,"Stem_cells"
"382","chr10:87605468-87605969",4.26321307574395,9.41571738552271e-25,-0.0765030997161343,"Somatotrophs"
"383","chr15:84724119-84724620",4.69803590631476,9.51421657313393e-25,0.0789833302538617,"Stem_cells"
"384","chr6:72690080-72690581",4.40689292249491,9.63252572766577e-25,-0.114724494594435,"Stem_cells"
"385","chr11:45831393-45831894",4.57731139334289,9.92779857025351e-25,0.17202058693986,"Stem_cells"
"386","chr18:45780796-45781297",4.41543713182488,1.18501504401833e-24,0.480386103932862,"Somatotrophs"
"387","chr2:180006063-180006564",4.75165489232976,1.19303725709862e-24,0.000840907857786247,"Stem_cells"
"388","chr14:73533969-73534470",4.71133302929824,1.22728677943277e-24,0.541162150957589,"Melanotrophs"
"389","chr4:125304057-125304558",4.57361005689974,1.3114014118518e-24,-0.238127140683207,"Somatotrophs"
"390","chr12:12610870-12611371",4.49415772593063,1.3582805211028e-24,0.409942046963147,"Somatotrophs"
"391","chr4:153298476-153298977",4.42800350344412,1.43992652005509e-24,-0.250832096765856,"Somatotrophs"
"392","chr4:46064844-46065345",4.97325906108155,1.51047963644981e-24,0.815548711687517,"Stem_cells"
"393","chr1:86275307-86275808",4.51688185797876,1.75068746823966e-24,-0.0408695473422284,"Stem_cells"
"394","chr16:90181634-90182135",4.7604609950261,1.79845178514284e-24,0.289049875115274,"Stem_cells"
"395","chr5:132648714-132649215",4.60425681134279,1.91018437975747e-24,-0.0663606547700555,"Stem_cells"
"396","chr7:75360925-75361426",5.06470262636399,1.96237875122144e-24,1.07876226192524,"Melanotrophs"
"397","chr18:25003381-25003882",4.30105754032763,1.98411898760567e-24,0.280237585553503,"Somatotrophs"
"398","chr19:50350327-50350828",4.35102872090139,1.98898059450738e-24,0.135589465643394,"Somatotrophs"
"399","chr3:102152830-102153331",4.7064055548483,2.05704497852053e-24,0.39200173118082,"Stem_cells"
"400","chr19:15836285-15836786",4.3985745623775,2.11604837415308e-24,0.443638675376174,"Lactotrophs"
"401","chr9:49262776-49263277",4.60624299344744,2.13171513294825e-24,0.304532828966722,"Lactotrophs"
"402","chr5:126351789-126352290",4.44373140359468,2.21546916348198e-24,-0.0995348480114393,"Lactotrophs"
"403","chr12:105370613-105371114",4.08276712042089,2.4796569581481e-24,0.35618318229759,"Somatotrophs"
"404","chr8:67182281-67182782",4.22199654031767,2.65294954407007e-24,-0.152015986868176,"Somatotrophs"
"405","chr3:105589990-105590491",4.39096574519859,2.79584111375975e-24,0.770781608188557,"Lactotrophs"
"406","chr19:55343225-55343726",4.44527391251667,2.86141967293792e-24,0.481494325633945,"Somatotrophs"
"407","chr4:8990726-8991227",4.66771987467646,2.96469596175155e-24,0.724235125339574,"Lactotrophs"
"408","chr2:52310629-52311130",4.36316390559731,3.42566720056226e-24,-0.362401138710271,"Somatotrophs"
"409","chr8:72765250-72765751",4.7632697216045,3.54373044948549e-24,0.312996437317382,"Stem_cells"
"410","chr1:135217584-135218085",4.5663418168545,3.70681006115691e-24,0.563310510190776,"Stem_cells"
"411","chr12:116035416-116035917",4.28107351256446,3.93747438155323e-24,-0.343601614666593,"Somatotrophs"
"412","chr6:113458505-113459006",4.58274356392258,4.00777908467273e-24,-0.0679246309314775,"Stem_cells"
"413","chr17:3690572-3691073",4.83723297472908,4.06913513331047e-24,0.595023056979813,"Melanotrophs"
"414","chr6:93743872-93744373",4.25527510098602,4.21930962091139e-24,-0.0594565234970266,"Somatotrophs"
"415","chr18:57962243-57962744",4.30693064078666,4.34138819543299e-24,0.44470513883815,"Somatotrophs"
"416","chr2:145325895-145326396",4.98606940631443,4.7675216309033e-24,0.229521291857716,"Melanotrophs"
"417","chr17:66286246-66286747",4.62049613663913,5.08228810884279e-24,0.091097899886264,"Melanotrophs"
"418","chr18:11688985-11689486",4.41989015787982,5.09873489142635e-24,0.079700199640508,"Somatotrophs"
"419","chr5:71917147-71917648",4.71234183360837,5.13916065788163e-24,0.522259185494105,"Somatotrophs"
"420","chr6:111965817-111966318",4.72601245839468,5.23913770488009e-24,1.05414073061671,"Lactotrophs"
"421","chr4:125437089-125437590",4.68210674684669,5.78323400510534e-24,0.357469700657195,"Melanotrophs"
"422","chr10:96778291-96778792",4.00731751273003,5.99322379754931e-24,0.0692587294777486,"Somatotrophs"
"423","chr1:124465285-124465786",4.34447206890372,6.04145065111574e-24,0.382642620905112,"Somatotrophs"
"424","chr1:20508400-20508901",4.41941312670778,6.35118620634591e-24,-0.0255050482700709,"Somatotrophs"
"425","chr15:37201883-37202384",4.50520198536317,6.40454726980221e-24,0.975151295167395,"Lactotrophs"
"426","chr11:102859854-102860355",4.42876674465,6.92657380147948e-24,0.119939707330545,"Stem_cells"
"427","chr12:112250800-112251301",4.79335620020221,7.13505516008326e-24,0.717614411064536,"Melanotrophs"
"428","chr18:26753510-26754011",4.89164921686765,7.21516816245382e-24,0.98368022396084,"Stem_cells"
"429","chr2:178605097-178605598",4.41574548379409,7.39756827601534e-24,0.129802708441056,"Somatotrophs"
"430","chr3:56844916-56845417",4.45929975138828,7.43365357872274e-24,0.0234511775190706,"Lactotrophs"
"431","chr9:93969840-93970341",4.48346853446873,7.91974335740832e-24,0.718135851160614,"Somatotrophs"
"432","chr11:114011438-114011939",4.29653726075227,7.97971210820489e-24,0.263833007971284,"Somatotrophs"
"433","chr10:130274756-130275257",4.40793764646786,8.06496875063601e-24,0.401251655063474,"Somatotrophs"
"434","chr15:102023802-102024303",4.49456831851255,8.55482618784713e-24,0.0207434323885721,"Stem_cells"
"435","chr7:132193539-132194040",4.82985636381984,8.64130440915049e-24,1.22814918438725,"Stem_cells"
"436","chr3:78311800-78312301",4.74047033879153,8.83540612027118e-24,1.15336635013393,"Lactotrophs"
"437","chr17:80574318-80574819",4.4635697378406,8.94900705712825e-24,-0.0646157977272857,"Lactotrophs"
"438","chr11:93461571-93462072",4.15653318060405,9.03300130855274e-24,-0.197959327431676,"Somatotrophs"
"439","chr12:90937310-90937811",4.47018462474794,9.05526788478075e-24,0.470235354227998,"Somatotrophs"
"440","chr13:42339463-42339964",4.68863371918109,9.06075531271582e-24,0.0698858574319344,"Stem_cells"
"441","chr8:77201796-77202297",4.46664724803801,1.11296500476963e-23,-0.21646032106776,"Somatotrophs"
"442","chr1:4096120-4096621",4.63474218887427,1.12952462966655e-23,0.532755891601697,"Somatotrophs"
"443","chr14:47916741-47917242",4.28590492597001,1.14000717155079e-23,-0.123217903185429,"Somatotrophs"
"444","chr13:20686802-20687303",4.13548525830064,1.14929342969147e-23,-0.231751380360667,"Somatotrophs"
"445","chr5:37972929-37973430",4.85021011879268,1.1690001350618e-23,0.859579650236834,"Stem_cells"
"446","chr18:39516170-39516671",4.40662961682255,1.17290063308398e-23,-0.252865133835733,"Somatotrophs"
"447","chr1:40230265-40230766",4.47468304023826,1.21426748143891e-23,0.681458365791636,"Somatotrophs"
"448","chr9:66665988-66666489",4.75002761515848,1.23524359156014e-23,0.145673193351646,"Stem_cells"
"449","chr1:20216611-20217112",4.14854430341639,1.31416743743867e-23,-0.242861539581829,"Somatotrophs"
"450","chr1:167505371-167505872",4.35081837854294,1.3413090266668e-23,0.353632150942601,"Somatotrophs"
"451","chr4:45675527-45676028",4.67846794548667,1.37358193056112e-23,0.3386195669767,"Stem_cells"
"452","chr14:65544039-65544540",4.52107245167618,1.43000411619407e-23,0.877669343532931,"Lactotrophs"
"453","chr2:72213312-72213813",4.47927629296685,1.49139410799805e-23,0.121678408667099,"Somatotrophs"
"454","chr12:79865000-79865501",4.43391939179251,1.63074989492114e-23,0.543967472734452,"Stem_cells"
"455","chr14:53830668-53831169",4.38598097614645,1.72546754865919e-23,0.00849315818879386,"Somatotrophs"
"456","chr13:95063380-95063881",4.19836638825016,1.79244765033653e-23,-0.187253083073214,"Somatotrophs"
"457","chr2:173464963-173465464",4.97837117509277,1.79682776922118e-23,1.09162828701802,"Somatotrophs"
"458","chr15:27341440-27341941",4.7504002227494,1.79900187817405e-23,1.08446389755195,"Stem_cells"
"459","chr15:94728545-94729046",4.29580928336007,1.80741391606051e-23,0.0925055977439351,"Lactotrophs"
"460","chr1:192682667-192683168",4.73643285526637,1.83161790367352e-23,0.55949796962746,"Stem_cells"
"461","chr7:92322312-92322813",4.69817137061482,1.90356029935885e-23,0.276172201010763,"Melanotrophs"
"462","chr18:47226108-47226609",4.25651506016347,1.90549604301023e-23,0.214512133408323,"Stem_cells"
"463","chr7:65916514-65917015",4.43884701284085,1.92500950672204e-23,0.629094077385087,"Somatotrophs"
"464","chr15:37234236-37234737",4.72027350760476,1.98699559280941e-23,0.364707255527893,"Stem_cells"
"465","chr2:25696985-25697486",5.02279742544011,1.99130678315896e-23,1.72485927801765,"Somatotrophs"
"466","chr10:87727319-87727820",3.99375239818283,2.15851050403247e-23,-0.0627917103754181,"Somatotrophs"
"467","chr11:8804086-8804587",4.32065839069295,2.17155326045472e-23,0.000336032060956992,"Lactotrophs"
"468","chr7:137873906-137874407",4.31030378658874,2.28276368163012e-23,0.186610418588349,"Lactotrophs"
"469","chr3:147958203-147958704",4.52747762643069,2.30782213581718e-23,0.257387921243512,"Somatotrophs"
"470","chr13:29083739-29084240",4.1491606523443,2.44685121658741e-23,0.273898366338338,"Lactotrophs"
"471","chr3:100438166-100438667",4.17646276324079,2.49271962770841e-23,-0.155732596731287,"Somatotrophs"
"472","chr4:80682668-80683169",3.99514458515031,2.66851660778049e-23,-0.216387102552701,"Somatotrophs"
"473","chr16:81365843-81366344",4.58849181439984,2.76393313802374e-23,1.36739095736663,"Somatotrophs"
"474","chr13:104036436-104036937",4.68097781150359,2.8097649302502e-23,0.532913694479399,"Stem_cells"
"475","chr2:135024778-135025279",4.36658323837656,2.84828408667838e-23,0.586237432915339,"Somatotrophs"
"476","chr10:91888527-91889028",4.35616792760116,2.98460524707625e-23,0.177755216278355,"Stem_cells"
"477","chr2:174008608-174009109",4.83956699904262,3.0386555520958e-23,1.48375869292613,"Somatotrophs"
"478","chr4:57377811-57378312",4.6240653003094,3.13091498279385e-23,0.453501693844946,"Stem_cells"
"479","chr15:92092001-92092502",4.44807712453521,3.22242858039761e-23,0.20848233887346,"Stem_cells"
"480","chr18:13225372-13225873",4.58173908572686,3.36438503526912e-23,1.35376261987415,"Melanotrophs"
"481","chr2:54079128-54079629",4.36116126071939,3.98034816035163e-23,0.515298768477821,"Lactotrophs"
"482","chr6:142379885-142380386",4.36717690880021,4.00028609937237e-23,0.158848193811307,"Somatotrophs"
"483","chr14:77447894-77448395",4.5576101837559,4.26655973812618e-23,0.0621121182499563,"Stem_cells"
"484","chr9:121019934-121020435",4.23357067188361,4.28572024197395e-23,0.421578829313226,"Somatotrophs"
"485","chr2:173996487-173996988",4.2064504255821,4.88578854900488e-23,0.607274111391,"Somatotrophs"
"486","chr7:37917043-37917544",4.68474995446651,4.96630439886175e-23,0.294212459990228,"Melanotrophs"
"487","chr15:95431115-95431616",4.04561820028301,5.20438249415542e-23,-0.13031662387075,"Somatotrophs"
"488","chr12:35157151-35157652",4.2361746616411,5.22328338880908e-23,0.167362176785281,"Melanotrophs"
"489","chr5:146687832-146688333",4.23211876856643,5.28330533944813e-23,0.551227300753176,"Somatotrophs"
"490","chr11:56728507-56729008",4.14344357495687,5.53079536942773e-23,0.0276362142446052,"Somatotrophs"
"491","chr8:10680920-10681421",4.19539376716582,5.88430785835551e-23,-0.145842104426652,"Somatotrophs"
"492","chr4:154598053-154598554",4.67362836514919,5.99939599465265e-23,0.241920432572812,"Stem_cells"
"493","chr4:56608683-56609184",4.64954907643863,6.06781858138614e-23,1.36476253457415,"Lactotrophs"
"494","chr2:121740472-121740973",4.33982618059853,6.24551418057744e-23,0.732544997502355,"Somatotrophs"
"495","chr19:10195142-10195643",4.63080278134955,6.42942349443506e-23,0.71131820052396,"Stem_cells"
"496","chr2:94516019-94516520",4.3875019183559,6.45066004209577e-23,0.154917129595349,"Somatotrophs"
"497","chr4:109066995-109067496",4.63564404605741,6.51731636909084e-23,1.54181331446987,"Somatotrophs"
"498","chr11:79878132-79878633",4.34415913550898,6.59072629007107e-23,0.351820594695072,"Somatotrophs"
"499","chr3:154923778-154924279",4.05925417556906,6.99117278244513e-23,0.203286067228768,"Somatotrophs"
"500","chr4:33701685-33702186",4.26164389443915,7.27935696855578e-23,-0.224980131081474,"Somatotrophs"
"501","chr1:86253341-86253842",4.36253577609805,7.44767754309737e-23,0.488077135188529,"Somatotrophs"
"502","chr7:35595456-35595957",4.50575970912035,7.5388529848809e-23,0.0317820532456016,"Melanotrophs"
"503","chr15:64542407-64542908",4.08990048610019,7.60432386950762e-23,0.55911398424453,"Somatotrophs"
"504","chr1:159165976-159166477",4.14145770484809,7.84817139480784e-23,-0.19557074209241,"Somatotrophs"
"505","chr2:58432464-58432965",4.35295749751316,7.85276337098633e-23,0.685887298402245,"Lactotrophs"
"506","chr6:128878592-128879093",4.28752718145437,8.10093908039722e-23,0.421242185832063,"Somatotrophs"
"507","chr2:166216894-166217395",4.29811356721903,8.2271070139717e-23,0.0531338492175441,"Somatotrophs"
"508","chr2:93283704-93284205",4.58771276497721,8.29705014522292e-23,0.286641530985002,"Stem_cells"
"509","chr5:119467300-119467801",4.54446399895788,8.5654699599916e-23,0.134946511334383,"Somatotrophs"
"510","chr13:13844989-13845490",4.66590623129125,9.11323882821832e-23,0.692808438439953,"Melanotrophs"
"511","chr7:49258050-49258551",4.4587413785843,9.2492434761605e-23,0.658870901291767,"Stem_cells"
"512","chr9:78156179-78156680",4.16220086885585,9.36131264215591e-23,-0.205388772908769,"Somatotrophs"
"513","chr13:53219437-53219938",4.45531815242731,9.36399037038998e-23,1.05337077829649,"Somatotrophs"
"514","chr10:36555396-36555897",4.21986519648919,9.54552036004194e-23,-0.0899032457086016,"Lactotrophs"
"515","chr13:96742815-96743316",4.4604002576334,1.05514899863555e-22,0.208238089247139,"Somatotrophs"
"516","chr2:174102033-174102534",4.47780333905039,1.09043065996998e-22,0.1646610878877,"Melanotrophs"
"517","chr7:35365094-35365595",4.24074732770567,1.10169674567986e-22,0.163477292211474,"Stem_cells"
"518","chr2:156694698-156695199",4.33115238412748,1.13008218078093e-22,0.175138297301226,"Melanotrophs"
"519","chr15:86410648-86411149",4.53460162995813,1.17472537141261e-22,1.25789141036286,"Lactotrophs"
"520","chr12:69575962-69576463",4.60912722074867,1.17569446415954e-22,0.627858742372847,"Stem_cells"
"521","chr11:43094083-43094584",4.5537040840636,1.19068185752798e-22,0.345984604300486,"Stem_cells"
"522","chr1:167506321-167506822",4.21674479730992,1.20526072530715e-22,0.370116005959462,"Somatotrophs"
"523","chr11:81526816-81527317",4.34592759938117,1.23019165572678e-22,0.356904920991694,"Somatotrophs"
"524","chr14:32950804-32951305",4.47824983157202,1.30880206475784e-22,0.898460319367795,"Melanotrophs"
"525","chr5:147968600-147969101",4.41437767377094,1.33625036767823e-22,0.717107065663388,"Somatotrophs"
"526","chr5:112399324-112399825",4.6956698342093,1.38964782759458e-22,1.40856721800188,"Melanotrophs"
"527","chr7:130367070-130367571",4.89573192532555,1.4709887284929e-22,1.57989003551412,"Melanotrophs"
"528","chr14:35616783-35617284",4.32098128229111,1.47112252982505e-22,-0.143452519773586,"Somatotrophs"
"529","chr7:127925244-127925745",4.71473873288542,1.49426545986636e-22,0.551300507180098,"Stem_cells"
"530","chr4:124016422-124016923",4.45700922702783,1.56238467179196e-22,0.409798392431558,"Stem_cells"
"531","chr15:54059726-54060227",4.14536334922816,1.56829916534383e-22,-0.11832019591458,"Somatotrophs"
"532","chr8:93950059-93950560",4.62769602140246,1.59038065157914e-22,0.297934354494246,"Melanotrophs"
"533","chr2:144743087-144743588",4.4297017892972,1.63282247160346e-22,0.497411375562612,"Somatotrophs"
"534","chr15:63768879-63769380",4.61162111012407,1.78390978443232e-22,0.193924129166715,"Stem_cells"
